log_id,log_status,predicted,w rc temp_mean,w rc temp_std,w rc temp_min,w rc temp_25%,w rc temp_50%,w rc temp_75%,w rc temp_max,Hz_w rc temp_-7.22E-04_to_4.31E-04,Hz_w rc temp_4.31E-04_to_5.83E-04,Hz_w rc temp_5.83E-04_to_7.36E-04,Hz_w rc temp_7.36E-04_to_8.89E-04,Hz_w rc temp_8.89E-04_to_1.04E-03,Hz_w rc temp_1.04E-03_to_1.19E-03,Hz_w rc temp_1.19E-03_to_1.35E-03,Hz_w rc temp_1.35E-03_to_1.50E-03,Hz_w rc temp_1.50E-03_to_1.65E-03,Hz_w rc temp_1.65E-03_to_1.81E-03,Hz_w rc temp_1.81E-03_to_1.96E-03,Hz_w rc temp_1.96E-03_to_2.11E-03,Hz_w rc temp_2.11E-03_to_2.26E-03,Hz_w rc temp_2.26E-03_to_2.42E-03,Hz_w rc temp_2.42E-03_to_2.57E-03,Hz_w rc temp_2.57E-03_to_2.72E-03,Hz_w rc temp_2.72E-03_to_2.88E-03,Hz_w rc temp_2.88E-03_to_3.03E-03,Hz_w rc temp_3.03E-03_to_3.18E-03,Hz_w rc temp_3.18E-03_to_3.33E-03,w fc temp_mean,w fc temp_std,w fc temp_min,w fc temp_25%,w fc temp_50%,w fc temp_75%,w fc temp_max,Hz_w fc temp_-7.22E-04_to_4.31E-04,Hz_w fc temp_4.31E-04_to_5.83E-04,Hz_w fc temp_5.83E-04_to_7.36E-04,Hz_w fc temp_7.36E-04_to_8.89E-04,Hz_w fc temp_8.89E-04_to_1.04E-03,Hz_w fc temp_1.04E-03_to_1.19E-03,Hz_w fc temp_1.19E-03_to_1.35E-03,Hz_w fc temp_1.35E-03_to_1.50E-03,Hz_w fc temp_1.50E-03_to_1.65E-03,Hz_w fc temp_1.65E-03_to_1.81E-03,Hz_w fc temp_1.81E-03_to_1.96E-03,Hz_w fc temp_1.96E-03_to_2.11E-03,Hz_w fc temp_2.11E-03_to_2.26E-03,Hz_w fc temp_2.26E-03_to_2.42E-03,Hz_w fc temp_2.42E-03_to_2.57E-03,Hz_w fc temp_2.57E-03_to_2.72E-03,Hz_w fc temp_2.72E-03_to_2.88E-03,Hz_w fc temp_2.88E-03_to_3.03E-03,Hz_w fc temp_3.03E-03_to_3.18E-03,Hz_w fc temp_3.18E-03_to_3.33E-03,w fc evap temp_mean,w fc evap temp_std,w fc evap temp_min,w fc evap temp_25%,w fc evap temp_50%,w fc evap temp_75%,w fc evap temp_max,Hz_w fc evap temp_-7.22E-04_to_4.31E-04,Hz_w fc evap temp_4.31E-04_to_5.83E-04,Hz_w fc evap temp_5.83E-04_to_7.36E-04,Hz_w fc evap temp_7.36E-04_to_8.89E-04,Hz_w fc evap temp_8.89E-04_to_1.04E-03,Hz_w fc evap temp_1.04E-03_to_1.19E-03,Hz_w fc evap temp_1.19E-03_to_1.35E-03,Hz_w fc evap temp_1.35E-03_to_1.50E-03,Hz_w fc evap temp_1.50E-03_to_1.65E-03,Hz_w fc evap temp_1.65E-03_to_1.81E-03,Hz_w fc evap temp_1.81E-03_to_1.96E-03,Hz_w fc evap temp_1.96E-03_to_2.11E-03,Hz_w fc evap temp_2.11E-03_to_2.26E-03,Hz_w fc evap temp_2.26E-03_to_2.42E-03,Hz_w fc evap temp_2.42E-03_to_2.57E-03,Hz_w fc evap temp_2.57E-03_to_2.72E-03,Hz_w fc evap temp_2.72E-03_to_2.88E-03,Hz_w fc evap temp_2.88E-03_to_3.03E-03,Hz_w fc evap temp_3.03E-03_to_3.18E-03,Hz_w fc evap temp_3.18E-03_to_3.33E-03,w pantry temp_mean,w pantry temp_std,w pantry temp_min,w pantry temp_25%,w pantry temp_50%,w pantry temp_75%,w pantry temp_max,Hz_w pantry temp_-7.22E-04_to_4.31E-04,Hz_w pantry temp_4.31E-04_to_5.83E-04,Hz_w pantry temp_5.83E-04_to_7.36E-04,Hz_w pantry temp_7.36E-04_to_8.89E-04,Hz_w pantry temp_8.89E-04_to_1.04E-03,Hz_w pantry temp_1.04E-03_to_1.19E-03,Hz_w pantry temp_1.19E-03_to_1.35E-03,Hz_w pantry temp_1.35E-03_to_1.50E-03,Hz_w pantry temp_1.50E-03_to_1.65E-03,Hz_w pantry temp_1.65E-03_to_1.81E-03,Hz_w pantry temp_1.81E-03_to_1.96E-03,Hz_w pantry temp_1.96E-03_to_2.11E-03,Hz_w pantry temp_2.11E-03_to_2.26E-03,Hz_w pantry temp_2.26E-03_to_2.42E-03,Hz_w pantry temp_2.42E-03_to_2.57E-03,Hz_w pantry temp_2.57E-03_to_2.72E-03,Hz_w pantry temp_2.72E-03_to_2.88E-03,Hz_w pantry temp_2.88E-03_to_3.03E-03,Hz_w pantry temp_3.03E-03_to_3.18E-03,Hz_w pantry temp_3.18E-03_to_3.33E-03,log_status_numeric
Pre Processed - 143442.csv,steady state defrost,steady state defrost,1.9115338863168725,3.1106859462227017,0.1777777777777779,0.5722222222222229,1.055555555555555,1.833333333333332,21.8,-15.96177822788066,4.9914074773782495,-17.822222222222223,-17.566666666666666,-17.400000000000002,-17.3,20.97777777777778,-22.25559252829218,6.475288097211502,-25.2,-23.91111111111111,-23.51111111111112,-23.31111111111112,31.52777777777778,0.6802662037037037,2.2112543791624715,-0.8000000000000007,-0.0124999999999999,0.4222222222222211,0.699999999999999,21.8,258.13509275975684,156.16749986570883,106.46705067695883,123.32878682882156,68.42804064913106,51.75215594619108,60.98027323092697,54.31491383508138,39.64338036869282,39.60949979096205,38.4756469391608,32.696695590369444,30.010849142541723,30.514892522136613,30.056641684215805,24.27759352548628,25.18157407836059,23.316871543937705,22.60842932433697,23.240490402492792,270.9389476105176,233.00787488146696,184.08656739615984,168.85459207857247,146.83684054746308,127.91228862272072,129.91765849102043,111.37990085874664,89.34338480657901,82.79224818705453,70.66374464539885,66.51426335962296,58.18781810464839,49.76933207727144,48.14869302903747,39.757483278979294,35.29719582928952,35.59338146977918,32.85639627971081,33.179668240945496,802.9715509623463,504.3528249658101,327.1935223166199,216.4577095958805,143.43005833283283,146.34343352913226,96.7079018736912,69.95971249546535,97.16075393974036,90.06563315150503,73.98282539810037,66.7728060068797,68.12346469890633,65.1222102762931,48.76240945186142,53.80805626636997,58.55045034409324,41.89611781612152,25.943078308759976,48.65746161242235,186.47378654829583,104.16594186916618,106.29151262204826,105.98853376129549,93.8105150644402,76.45793364315863,86.44602588512424,65.26023992940127,59.50657074095321,52.89231494604128,54.53256368184176,53.155318862650574,34.17330155019585,32.74189106619487,28.63816482278389,24.50320631699189,31.8914072427893,31.086103539865192,28.07874159493011,30.152084922111253,1
Pre Processed - 143443.csv,steady state defrost,steady state defrost,3.708489261831276,0.7832171643225827,2.4000000000000004,3.18888888888889,3.738888888888887,4.17777777777778,8.2,-18.414814814814815,2.7701808674806205,-19.3,-19.1,-19.000000000000004,-18.822222222222223,5.2,-26.1926858281893,4.745783297835553,-28.9,-27.672222222222224,-26.73611111111111,-26.148611111111112,30.4,0.4438175154320987,0.6030358007010764,-0.0666666666666672,0.0444444444444435,0.3722222222222232,0.6722222222222227,5.68888888888889,163.5782747870744,35.781453488812694,61.59650781268107,20.606149025784077,15.488122668582378,13.517833252765552,6.761137404788936,6.657222871879953,8.893068912196032,8.158915811303734,5.357338412522576,7.2196168848904145,4.388789667481076,3.858404636857117,3.905016498296925,3.8228509854099952,3.693518524872076,4.087686901935657,4.345282722494617,3.224944204943521,150.73158136933287,35.30149876328765,29.35603962551738,21.063937086514738,19.843873366473737,16.455488939386104,16.40767950701053,12.449880597784857,15.303619829421896,12.233707675135827,11.59106705060504,10.225534066776794,7.915541866672875,7.336444059151405,8.19923466649194,8.366892794551154,9.22504032724387,10.608988815645958,8.725552757725225,7.030408986948139,601.775599128618,267.5715217396927,203.52369256609555,135.95708047671124,59.37120086720315,58.10358056808752,28.77260507765521,65.98031359285717,203.08386619659595,58.41622068613106,22.542223545937883,25.603680302778105,30.28866002275056,23.754269334985725,31.63059089939411,30.26316237009881,30.638777165846022,24.611855817488877,40.52722147142102,15.95668085932905,35.498793900879555,26.46499276095615,7.51066280232356,5.822204389282698,6.447615622356491,6.347740298677162,11.304877973772394,19.875249025567022,102.67711343128376,31.04618226322871,8.584669355328671,4.371921197538598,3.0716446628215044,3.5147450754211707,2.190018752238766,1.9624866389855076,2.161188038019524,4.5609862514221176,17.08470266862068,5.40092014234566,1
Pre Processed - 143444.csv,pulldown,steady state defrost,0.8574502619483818,2.9312334303805945,-0.1999999999999997,-0.127777777777778,-0.0277777777777781,0.0,18.916666666666664,-17.18668884389162,2.370173725146889,-17.78888888888889,-17.7,-17.677777777777777,-17.6,2.8999999999999995,-22.144699964645003,3.713358583865902,-23.211111111111112,-22.9,-22.772222222222226,-22.350000000000005,32.83888888888889,0.6410857197955839,2.0431636185827946,-0.0999999999999998,0.0,0.3833333333333321,0.699999999999999,20.100000000000005,170.90987960446748,113.16315002500612,91.7966717261881,77.21621719735398,65.04396759572904,54.60553140057047,48.35237171649098,44.33991632278008,41.276786077382894,35.17241534895961,32.45466802061593,30.31396808844231,28.7894096357385,26.019576252240576,25.406722228685076,23.8308072012533,22.69519902898102,21.392257876103603,20.41643836218577,18.76390739463358,196.40388656639308,105.15566595288048,65.26968677484643,50.96907760343408,43.54594569406039,33.24168448215782,28.44970448602888,27.498092180406708,28.750333303354346,24.159220095682805,20.95557091657088,19.3808447410024,19.52339581203089,18.999990139866565,17.00239635569639,15.256538228262649,15.34797704804225,14.973616620242336,14.36406601358962,12.870283731012991,581.1254816217976,498.39084715297815,359.7500647733155,258.1001863786967,199.7508852147613,194.7617041847076,168.21024093778786,96.51649677718608,88.4055390067755,86.28091673335939,106.0797172722144,83.31763216349775,50.38229555954211,52.71089594117078,72.09067361308952,66.47444067503139,49.85480629681025,44.67423063650162,53.11127256541782,54.649590558540574,181.6961377454399,109.8359504420794,92.90447218524868,138.68133581320149,72.69534897127376,56.74791171351512,51.74114526535397,46.88171473554247,48.66904415875752,40.19444657781925,34.07533146108742,31.27922326253544,30.104069565214136,33.50802338994261,23.74661782865744,23.936731652966937,23.206599323718088,22.14185292565752,21.84200571570448,20.29121289111576,2
Pre Processed - 143449.csv,steady state defrost,steady state defrost,0.5382726637443619,1.1756693537174698,-0.9000000000000006,-0.2888888888888886,0.2999999999999995,0.9888888888888896,5.0500000000000025,-14.435067657709167,5.666341650912477,-19.3,-17.67222222222222,-16.844444444444445,-14.2,3.099999999999999,-16.38968299345658,9.61350079404924,-25.01111111111111,-21.2,-19.25555555555556,-17.022222222222222,31.11666666666667,0.679912330855727,0.8479463087718145,-0.1888888888888888,0.127777777777776,0.5111111111111121,0.8388888888888878,4.788888888888888,49.76391632710109,63.99104285199343,109.18049729236074,43.2053298485871,19.730492846368985,15.410182166314607,13.952027280006632,6.32954683167687,4.942782320307622,4.0684293381699925,6.203789351316572,5.195928422644148,5.793381991804971,3.2756257353998697,4.752718048956466,2.875699066010281,2.9232499043402576,2.776024404720727,1.919800312418068,1.989979123854186,117.77297234033551,31.996586110856263,19.730478986154253,11.727590956232696,9.86886024609409,7.289847161839178,7.158238731656833,6.347430485610316,5.274431809127335,4.467656559658499,3.878753716865023,3.9586531781359584,3.314177767609056,3.3669561337873306,2.9473625515339483,3.226226457952834,2.830324087262353,2.7756004797898983,2.85034703094438,2.44259473243365,740.0457132509439,336.88475873452217,229.5285874630061,165.8207328436576,144.95643184375103,100.24827286344046,123.12929093785962,111.73556932221324,55.68901419786688,65.5422336767057,44.469728638238045,43.14992881233427,44.748635750690354,44.86592278452475,32.9003094680704,30.574796169246465,29.98921549299957,33.575552433582494,26.715777584758303,27.501589622048584,44.7266035829073,44.44678236544255,31.545214999184505,23.830509836113784,16.315068583578753,27.38252946189179,29.81444557777309,12.92535676751572,31.29169920524004,22.468530396617872,25.17893387898713,17.437509322917318,27.05535616949989,34.87239402738236,32.29253605121809,27.98083660184329,4.83452089968828,6.096223786526002,8.930792221455915,5.925694859424671,1
Pre Processed - 143450.csv,steady state defrost,steady state defrost,0.2370539392786967,0.8178843398796818,-0.9000000000000006,-0.4111111111111102,0.0611111111111108,0.7666666666666682,4.000000000000002,-16.692970780249734,3.826934332453714,-19.72222222222222,-18.322222222222223,-17.58888888888889,-16.900000000000002,3.199999999999999,-19.135561260062115,6.600232439730109,-25.1,-21.633333333333333,-20.48888888888889,-18.6,32.233333333333334,0.5662958737402547,0.5348079008348409,-0.1111111111111107,0.1111111111111127,0.4999999999999992,0.8777777777777769,3.199999999999999,107.28927313944972,118.99540384304537,33.80736663797487,30.02858823885636,26.65413442828668,11.966543545520995,9.03611063268444,8.217694616574352,8.908681438423356,5.526220248281338,4.961486002607998,5.138691255277224,4.064568907052753,2.5148352883039653,2.8796816480090297,2.221168985647481,1.8621004441324864,1.857424634044726,1.535466671155939,1.7097198463544256,104.62288056904396,39.52425360173618,14.539719626024509,11.553399353921389,7.11668993380684,5.250940303463791,3.916304918892336,3.184305807080996,2.749546843341353,2.2271381465858213,2.0481306104082844,1.933344777194136,2.453927547016024,1.987218565999656,1.7925679401887824,1.94075829633578,1.8503305006400683,1.1608342014290385,1.3404071370634725,1.4632482905746425,557.2756485296195,245.77370247340608,160.0120736996217,116.63082157843226,88.82405629977939,97.64638340010814,97.06019468049554,81.9855761773758,54.20403150361207,49.15585255000102,44.88792335866817,37.458516975383326,39.93336963459217,35.67925664445635,30.422220352748973,28.37094102291498,24.947737277416525,21.294941196319225,22.025961772408856,22.997845944464245,45.16154580188466,54.63811653351862,35.4388028142024,34.616991623957844,32.29607414179468,38.51627717880014,26.354015759009112,23.032850897149977,29.493692424725374,30.598570663299924,36.28946766516416,17.47990607455845,9.97637604758579,7.519624375579621,6.366713435524758,6.136532178489783,7.748527573055029,5.371467997358031,7.706193661059954,5.045494558660038,1
Pre Processed - 143469.csv,steady state defrost,steady state defrost,3.5998017812533947,0.99796498537668,2.4000000000000004,2.8,3.477777777777777,4.188888888888888,8.2,-18.34369772998805,3.5204253535462087,-19.6,-19.5,-19.5,-19.35138888888889,1.7777777777777797,-23.79477842945585,5.656461160755424,-27.822222222222223,-25.55,-24.594444444444445,-24.138888888888893,30.166666666666668,0.3428804170739655,0.8454822816556906,-0.4555555555555557,-0.1777777777777779,0.1722222222222235,0.6722222222222227,6.388888888888889,37.44580396580748,32.155689239382944,37.180642226078106,176.08415016106633,12.509355677047385,9.982599823025952,10.969262112200834,11.280433614821948,25.527153121243703,5.679877983853322,3.8973174500148606,4.543681984101741,3.442353528591811,8.602218596794918,3.749224220018775,3.3287145319399865,3.017936288955849,2.9140016189833227,7.089691861426824,2.10372843625469,178.40920679701998,111.18558663722436,86.84041269861011,69.46413422550351,59.51697876018955,50.387845431990826,44.447309881205165,40.96645504459103,36.52116506854153,33.56549246126581,30.63775144288744,28.136278196196187,26.836457348980364,24.787143896239503,23.453006474473817,22.307189107313697,21.127808249178745,19.918248977284083,19.171717106575446,18.46000584983259,619.8286421418678,338.401137784335,143.3593270762288,234.41664654786928,77.988699696227,121.01022548426596,68.81718460249368,42.941039931020704,62.45897699323992,26.908916436736472,17.96267695771523,21.631074934775043,24.51573681474409,38.95470795548938,20.35532114776976,26.092199969470432,23.363228082332014,25.317332149139112,27.76283238532002,20.08679986853444,48.90782764270863,33.34297187067028,19.60135293109698,10.523746903662108,8.001580836239416,66.02986915044468,50.04876280481297,6.805137204406725,3.652994175708004,2.125219314446318,1.8820584872486612,1.9576484673585135,1.952631723528644,23.137425031435587,9.63841287784046,2.004138995032314,2.240175183212106,1.1008301735908594,1.4729856272625172,1.2740049845995771,1
Pre Processed - 143477.csv,steady state defrost,steady state defrost,2.3036441381070905,0.7566307675015441,1.0611111111111091,1.7000000000000013,2.338888888888889,2.8,5.2,-17.807486119088647,3.281756262374054,-20.4,-19.5,-18.655555555555555,-17.18888888888889,1.2833333333333343,-23.762626842810647,7.369905690527774,-29.4,-27.961111111111112,-26.06111111111111,-22.26111111111112,36.28888888888888,3.422720020422491,0.4398472735584557,2.8,3.050000000000001,3.4222222222222203,3.75,5.3,111.35142045512464,37.342331829943184,9.4057349947578,23.69884593895874,7.547649904740639,5.065787259754499,5.59126131553242,4.096904606012786,5.266603848491868,4.269702153247764,2.303706117520076,1.9195838839700696,2.1050244224381034,2.772282304593205,3.297015225616439,2.509203186413578,1.942748892710445,2.3441739505974906,2.1361879189930235,1.728188865770376,93.73370183545757,18.800036735836954,8.590763204686978,5.657226708068768,5.701813445174344,5.036500390030202,4.3702540546384006,4.355860640678461,3.7039193887675967,2.8319815575722416,2.9319697299239897,3.5245997173794827,3.296262555694926,2.1602860260855428,2.121127294304532,2.747638895478617,2.055743108772899,1.7060561402016412,1.986670014599185,3.028486040602067,668.8595557052043,396.42244796617575,146.6072073900214,111.86126852595544,130.0173988627396,145.27217218672314,119.08185839155814,90.2728086931546,97.31690994515536,47.63984753665812,41.94635470732234,54.34907493465138,24.909499236004013,40.94018050284309,55.80890309747178,40.67305585841855,17.266709710450836,23.678007639264766,24.64351069376777,23.209952019279285,34.48884480867024,40.407259081269245,61.9270707864035,34.49345487931486,9.77956664836275,11.39157781080458,25.71383446384212,17.989846803380974,11.546328866882044,8.92019965404316,13.0199829032823,9.069158152629296,7.526730735924914,6.281362728338364,8.611105443094708,8.432977965248762,4.109174693298508,6.2824881874315,3.4207601599220405,4.70481721906828,1
Pre Processed - 143485.csv,steady state defrost,steady state,6.922320319141979,0.6332253463645767,6.099999999999999,6.361111111111113,6.788888888888889,7.463888888888889,8.1,-20.98455627493297,0.1304155001169109,-21.2,-21.1,-21.0,-20.88888888888889,-20.6,-28.04153750572232,0.859556286264499,-29.4,-28.872222222222224,-28.272222222222226,-27.23333333333333,-26.27777777777778,0.2722320319141979,0.3714120035799849,-0.1999999999999997,-0.0583333333333335,0.2111111111111125,0.6166666666666664,0.9500000000000004,38.10685855869061,88.69027435870454,11.385676741612365,41.452632176927885,20.777470571464505,8.753693200153558,10.024344699297853,6.771650235978188,5.4878797694381936,6.366014031349774,4.294882143889602,3.0159157037260766,7.963839273848777,3.356393810892897,2.986558734916798,3.0551057157744705,2.707542763285109,3.0425591165295702,2.6056115181991824,2.448487429532174,9.642434366345803,16.480618374127534,0.965384732589128,3.485124264606051,1.9207861147545493,0.7080457233229674,1.179164391099217,0.897997090814271,0.6992251964565157,1.8504598439267264,0.7062343709453712,0.7186081404627241,1.051135777597469,0.7149825727821782,0.6401897617715934,1.1320459263298088,0.7691344280502678,0.6105305886458102,0.6784796050950146,0.5962738931818358,36.27200273333252,76.95716853008476,6.376800774058395,46.62261337547418,19.399708552019515,4.505852757425837,36.99821397158317,13.17832453597765,18.725485343712844,132.10174175582938,27.277113738576336,19.487391148542017,27.368296795825373,5.72401001028854,13.178315137124727,21.42890810391784,5.453863479872315,8.01340406518691,7.128439570193359,5.587557659984334,1.1828701828812604,1.734409268043304,1.6520465957580597,1.5914787973764148,2.424493324494026,2.125048865317477,3.5960722030817425,4.9309986305516285,10.619686867488488,81.8690981464595,14.819750230961882,6.660899568086946,5.076938053814787,3.3934466491713944,2.76821082991374,2.921199540686184,3.029259884990761,2.4512611684744243,2.258945104655837,3.389086065225822,1
Pre Processed - 143489.csv,door opening,steady state defrost,3.731906776944285,3.080501120623845,0.0,1.1999999999999982,2.944444444444443,5.699999999999999,12.31111111111111,-13.838488170802076,3.3232378073397904,-18.91111111111111,-15.705555555555556,-14.65,-13.1,-2.3000000000000003,-18.614259152401104,9.372118211082238,-28.96111111111111,-22.833333333333336,-21.35,-18.68888888888889,33.422222222222224,0.8243091620183369,1.4223949235456386,-0.0999999999999998,0.0999999999999998,0.4333333333333339,0.7555555555555553,8.399999999999999,94.30614432191626,33.713103730442015,29.671589779716484,18.36628837017364,20.7225571284448,9.617543537455,12.378814567567243,8.191950733765871,9.60503458949214,5.367408865361357,6.412666070752362,4.645327410539572,5.643206591444703,4.4586796302884135,5.32320496364842,3.716813711243444,4.27990475351108,4.4044810983208444,3.2773170690860622,3.65804907196654,95.80316825503354,22.932847436954447,14.02197227648776,6.805443552906967,7.750460110224541,6.773599100373105,8.03271051699868,4.729470238097179,4.856683369467244,3.6191354644645033,3.25132507565336,2.590726676623428,5.337504015751355,5.882063229160776,4.5763741823481805,4.45376659773066,5.1253122705090535,3.83909370791035,3.662131755708144,5.047862709009962,942.8122130183912,460.95142710812354,188.28723483463472,132.96952416757745,116.57179977910596,152.18168823534654,115.50056352493468,82.052577641379,82.00161041863315,56.58690566194276,29.58042378941389,54.56270731775641,57.30051869667831,58.60258711949528,57.79104229050836,43.34405660226776,29.41455754596871,21.49475883815987,30.31833814695638,39.49782210257445,74.99583907177566,45.28077763156132,25.386344894896062,14.971191225050887,12.44072502850775,8.081064123079415,10.902866174111503,10.032409156694046,17.37255439258743,22.31363969467825,32.79933705498201,40.75613522579293,34.432119473314586,29.274367988353557,22.84670226595013,20.452248825817964,20.73985527914757,13.587859894497818,7.314730753063884,3.920692255713977,0
Pre Processed - 143490.csv,door opening,steady state defrost,3.973126764177573,3.047756662169589,0.0,1.53888888888889,3.5999999999999983,5.2,14.000000000000002,-15.778040800615855,4.7533720445384615,-19.200000000000003,-18.46111111111111,-17.644444444444446,-15.5,3.5999999999999983,-19.927386451116245,9.4111663682251,-26.300000000000004,-24.183333333333334,-23.03055555555556,-20.762500000000003,29.07777777777778,0.9171702591737234,1.648213908628488,-0.0611111111111108,0.1263888888888873,0.4555555555555557,0.777777777777777,9.35,56.57897755519673,62.97451868746837,19.991681666854912,24.529060855755475,8.24680761303807,10.711228679268665,13.083695761294395,9.655192481868726,7.106811934057877,7.956164258176286,2.9764166045516376,5.062491780420419,3.601239650223476,5.301990839346775,5.161728699367248,6.444107713644659,4.301359187163661,5.680739938275316,2.156805212604316,4.037673912895201,122.536315210841,34.72622147856382,14.669928281855611,10.127715192031232,11.56717287291035,12.434763733886156,11.159835606440817,8.792768113974622,7.443082494170995,4.228413905695441,4.576243129054367,2.69721852282799,4.411195912811421,4.759592763894416,4.395042035939541,4.484721392322574,4.597478160150126,2.827410161347897,2.748101413521058,2.636273688979629,770.5701266964446,260.28514078850753,197.1064123132331,124.77988490905176,70.05316712107204,79.75292051613769,86.45094736623253,76.28845681108952,42.58029450801707,51.01140570823898,42.46894688122186,26.373712998029166,34.9524352487134,49.68686469013892,50.10018374826489,52.04603211731845,55.66037549818552,49.76507662309893,32.075150400628246,32.40369422782579,57.67718347900411,31.610205508429136,10.909195943859208,12.18714040974458,9.203323267647503,10.88231140835183,6.9351631411753205,7.6078361570259325,9.886073746986408,34.670031883472774,15.86814776528086,20.382456709451898,21.675653360627688,35.91670808999738,32.62275503562169,42.20317860005133,26.277399824571905,32.35467683171631,18.34824628258541,6.326935576366698,0
Pre Processed - 143495.csv,steady state defrost,steady state defrost,0.471549491504011,1.2064531952550788,-0.9000000000000006,-0.2888888888888886,0.2888888888888906,0.8999999999999986,6.600000000000001,-16.757747457520058,3.8310071556380114,-19.8,-18.447222222222223,-17.7,-17.055555555555557,2.3000000000000003,-19.162399722064304,6.360926874567776,-25.272222222222226,-21.772222222222226,-20.666666666666668,-18.28333333333333,28.1,0.5950508495988882,0.6366107929006747,-0.1111111111111107,0.1111111111111127,0.5277777777777793,0.8888888888888897,4.288888888888889,91.13137443056968,128.7353277545659,45.79694188438522,24.99879489988639,26.711354121552983,10.213251849329906,5.736835153568923,8.020074479474902,9.345107059196687,5.937771658236844,6.445848104556043,5.529369767998456,4.568991894458112,3.166605892255532,2.589185131370333,2.117846417936944,2.292628419387804,1.6536540829868631,1.9571280859320088,1.8535530642546731,90.72724057332697,46.640947470053135,24.114375711910228,13.56445759338296,8.086143176691634,6.244984814684689,4.111038988959605,4.73479629694018,5.215517062806992,3.923604420939755,3.0081195059880104,2.481501449147713,2.464079558016683,3.138790682586908,2.9316711208538244,2.7747768965009816,2.463662028495841,2.398894165199352,2.185391868616587,1.9937855265165865,556.8717032225121,283.7468343794115,201.792651088243,127.71497009558132,108.75670796978436,79.1825414111921,78.9806963339229,74.43893090406675,61.06083638031714,49.90372467519192,32.14853802290623,35.45683142714926,44.63334971190039,34.73855911298572,34.99526296507408,37.57136697890734,21.98271024924517,17.87548757411028,20.614011434176767,21.16481568776669,51.42807371075735,49.23424031459408,29.732160570128364,37.28194051142968,34.253003685628265,29.59537240284514,21.619542211515963,18.71664677141455,28.799015274676982,27.40287730010558,24.940817754155383,21.145443181093945,29.10320395146656,7.588376851428252,8.246095414749346,7.878556651289427,4.75548233111866,4.958662401141426,5.250592081113349,5.287319739819731,1
Pre Processed - 143501.csv,steady state defrost,steady state,2.215451999478963,0.6272823710891848,1.0277777777777786,1.6888888888888884,2.2777777777777786,2.8,3.199999999999999,-18.514914680213625,1.2549415761455232,-20.36111111111111,-19.57777777777778,-18.872222222222224,-17.356944444444444,-16.3,-24.441471277842908,3.823873259518238,-29.06111111111112,-27.21111111111112,-25.6,-22.4,-15.4,0.4234173505275497,0.3660702429740325,-0.0999999999999998,0.0277777777777762,0.3999999999999994,0.731944444444445,1.1999999999999982,91.4053498259556,15.487106513839418,4.685298347110168,26.913425175764147,5.135579191794689,4.589704164328723,4.359947824144766,2.3594733955859875,7.635885677690326,3.2372942122748425,2.0138112245535345,3.2542752630280884,2.1234827084874346,3.556811780208269,2.8456906120200327,2.7057534622743944,3.010460007869052,2.6323345877924207,2.1226138474894736,2.1784816891123984,21.75046765150228,17.349694130407897,5.711026174719848,3.4677422876730173,2.959850513335279,2.882013856222909,2.8379639018184597,2.668639923372375,2.05770519789064,1.775906886458479,1.399108035997188,2.570708269857629,1.8043959923737751,2.24749270011793,1.9010797234516197,1.5224160688381814,2.1675926990674093,1.6445993522011868,1.9031090797305288,1.9258977429277189,198.43515184885112,197.30959760319809,134.6477333666116,62.80420146626596,104.43855120812802,98.16172275011525,80.69501697575144,42.08513436837303,47.62733371907948,44.864368049113,35.4481724670896,26.07598624961605,20.781046869545957,34.762058655455874,29.052864180741885,20.844527772257468,22.19045665639663,17.904179789385193,11.951724176548767,16.614053729159025,20.34673118058913,19.32572148655336,18.207004045132145,15.527897060209712,17.83395764500594,36.97959583832072,48.95447036457199,15.381371594500918,3.3838751544185794,3.092783972387001,4.029556661713869,6.44063884494927,8.425160011790227,18.999088565240392,11.006452626611791,7.42707457127047,4.629864603190497,1.9196036566796288,2.7063409351100467,4.192810978282368,1
