,Log Name,rc_count,rc_mean,rc_std,rc_min,rc_25%,rc_50%,rc_75%,rc_max,fc_count,fc_mean,fc_std,fc_min,fc_25%,fc_50%,fc_75%,fc_max,fc evap_count,fc evap_mean,fc evap_std,fc evap_min,fc evap_25%,fc evap_50%,fc evap_75%,fc evap_max,pantry_count,pantry_mean,pantry_std,pantry_min,pantry_25%,pantry_50%,pantry_75%,pantry_max
90,Pre Processed - 143442.csv,3456.0,1.9115338863168725,3.1106859462227017,0.1777777777777779,0.5722222222222229,1.055555555555555,1.833333333333332,21.8,3456.0,-15.961778227880659,4.9914074773782495,-17.822222222222223,-17.566666666666666,-17.400000000000002,-17.3,20.97777777777778,3456.0,-22.25559252829218,6.475288097211502,-25.2,-23.91111111111111,-23.511111111111116,-23.311111111111117,31.52777777777778,3456.0,0.6802662037037037,2.2112543791624715,-0.8000000000000007,-0.0124999999999999,0.4222222222222211,0.699999999999999,21.8
91,Pre Processed - 143443.csv,3456.0,3.708489261831276,0.7832171643225827,2.4000000000000004,3.18888888888889,3.738888888888887,4.17777777777778,8.2,3456.0,-18.414814814814818,2.7701808674806205,-19.3,-19.1,-19.000000000000004,-18.822222222222223,5.2,3456.0,-26.1926858281893,4.745783297835553,-28.9,-27.672222222222224,-26.73611111111111,-26.148611111111112,30.4,3456.0,0.44381751543209874,0.6030358007010764,-0.0666666666666672,0.0444444444444435,0.3722222222222232,0.6722222222222227,5.68888888888889
92,Pre Processed - 143444.csv,3457.0,0.8574502619483818,2.9312334303805945,-0.1999999999999997,-0.127777777777778,-0.0277777777777781,0.0,18.916666666666664,3457.0,-17.18668884389162,2.3701737251468895,-17.78888888888889,-17.7,-17.677777777777777,-17.6,2.8999999999999995,3457.0,-22.144699964645003,3.713358583865902,-23.211111111111112,-22.9,-22.772222222222226,-22.350000000000005,32.83888888888889,3457.0,0.6410857197955839,2.0431636185827946,-0.0999999999999998,0.0,0.3833333333333321,0.699999999999999,20.100000000000005
93,Pre Processed - 143449.csv,1749.0,0.5382726637443619,1.1756693537174698,-0.9000000000000006,-0.2888888888888886,0.2999999999999995,0.9888888888888896,5.0500000000000025,1749.0,-14.435067657709167,5.666341650912477,-19.3,-17.67222222222222,-16.844444444444445,-14.2,3.099999999999999,1749.0,-16.38968299345658,9.613500794049239,-25.01111111111111,-21.2,-19.255555555555556,-17.022222222222222,31.11666666666667,1749.0,0.679912330855727,0.8479463087718145,-0.1888888888888888,0.127777777777776,0.5111111111111121,0.8388888888888878,4.788888888888888
94,Pre Processed - 143450.csv,1753.0,0.23705393927869675,0.8178843398796818,-0.9000000000000006,-0.4111111111111102,0.0611111111111108,0.7666666666666682,4.000000000000002,1753.0,-16.692970780249734,3.826934332453714,-19.72222222222222,-18.322222222222223,-17.58888888888889,-16.900000000000002,3.199999999999999,1753.0,-19.135561260062115,6.600232439730109,-25.1,-21.633333333333333,-20.48888888888889,-18.6,32.233333333333334,1753.0,0.5662958737402547,0.5348079008348409,-0.1111111111111107,0.1111111111111127,0.4999999999999992,0.8777777777777769,3.199999999999999
95,Pre Processed - 143469.csv,2046.0,3.5998017812533947,0.9979649853766801,2.4000000000000004,2.8,3.477777777777777,4.188888888888888,8.2,2046.0,-18.343697729988055,3.5204253535462087,-19.6,-19.5,-19.5,-19.35138888888889,1.7777777777777797,2046.0,-23.79477842945585,5.656461160755424,-27.822222222222223,-25.55,-24.594444444444445,-24.138888888888893,30.166666666666668,2046.0,0.34288041707396555,0.8454822816556906,-0.4555555555555557,-0.1777777777777779,0.1722222222222235,0.6722222222222227,6.388888888888889
96,Pre Processed - 143477.csv,1741.0,2.3036441381070905,0.7566307675015441,1.0611111111111091,1.7000000000000013,2.338888888888889,2.8,5.2,1741.0,-17.807486119088647,3.281756262374054,-20.4,-19.5,-18.655555555555555,-17.18888888888889,1.2833333333333343,1741.0,-23.762626842810647,7.369905690527774,-29.4,-27.961111111111112,-26.06111111111111,-22.261111111111116,36.28888888888888,1741.0,3.422720020422491,0.43984727355845576,2.8,3.050000000000001,3.4222222222222203,3.75,5.3
97,Pre Processed - 143485.csv,1699.0,6.922320319141979,0.6332253463645767,6.099999999999999,6.361111111111113,6.788888888888889,7.463888888888889,8.1,1699.0,-20.98455627493297,0.13041550011691094,-21.2,-21.1,-21.0,-20.88888888888889,-20.6,1699.0,-28.04153750572232,0.859556286264499,-29.4,-28.872222222222224,-28.272222222222226,-27.23333333333333,-26.27777777777778,1699.0,0.2722320319141979,0.37141200357998494,-0.1999999999999997,-0.05833333333333355,0.2111111111111125,0.6166666666666664,0.9500000000000004
98,Pre Processed - 143489.csv,1733.0,3.7319067769442844,3.080501120623845,0.0,1.1999999999999982,2.944444444444443,5.699999999999999,12.31111111111111,1733.0,-13.838488170802076,3.3232378073397904,-18.91111111111111,-15.705555555555556,-14.65,-13.1,-2.3000000000000003,1733.0,-18.614259152401104,9.372118211082238,-28.96111111111111,-22.833333333333336,-21.35,-18.68888888888889,33.422222222222224,1733.0,0.8243091620183369,1.4223949235456386,-0.0999999999999998,0.0999999999999998,0.4333333333333339,0.7555555555555553,8.399999999999999
99,Pre Processed - 143490.csv,1732.0,3.973126764177573,3.0477566621695895,0.0,1.5388888888888899,3.5999999999999983,5.2,14.000000000000002,1732.0,-15.778040800615857,4.7533720445384615,-19.200000000000003,-18.46111111111111,-17.644444444444446,-15.5,3.5999999999999983,1732.0,-19.927386451116245,9.4111663682251,-26.300000000000004,-24.183333333333334,-23.03055555555556,-20.762500000000003,29.07777777777778,1732.0,0.9171702591737234,1.648213908628488,-0.0611111111111108,0.12638888888888739,0.4555555555555557,0.777777777777777,9.35
100,Pre Processed - 143495.csv,1759.0,0.47154949150401104,1.2064531952550788,-0.9000000000000006,-0.2888888888888886,0.2888888888888906,0.8999999999999986,6.600000000000001,1759.0,-16.757747457520058,3.8310071556380114,-19.8,-18.447222222222223,-17.7,-17.055555555555557,2.3000000000000003,1759.0,-19.162399722064304,6.360926874567776,-25.272222222222226,-21.772222222222226,-20.666666666666668,-18.283333333333335,28.1,1759.0,0.5950508495988882,0.6366107929006747,-0.1111111111111107,0.1111111111111127,0.5277777777777793,0.8888888888888897,4.288888888888889
101,Pre Processed - 143501.csv,1706.0,2.215451999478963,0.6272823710891848,1.0277777777777786,1.6888888888888884,2.2777777777777786,2.8,3.199999999999999,1706.0,-18.514914680213625,1.2549415761455232,-20.36111111111111,-19.57777777777778,-18.872222222222224,-17.356944444444444,-16.3,1706.0,-24.441471277842908,3.823873259518238,-29.061111111111117,-27.21111111111112,-25.6,-22.4,-15.4,1706.0,0.4234173505275497,0.36607024297403257,-0.0999999999999998,0.0277777777777762,0.3999999999999994,0.731944444444445,1.1999999999999982
102,Pre Processed - 143502.csv,1694.0,5.389161091433818,1.480833031719719,4.51111111111111,4.6000000000000005,4.700000000000001,5.3083333333333345,11.500000000000002,1694.0,-16.857323232323232,3.4366785630136762,-17.8,-17.78888888888889,-17.76666666666667,-17.7,3.811111111111111,1694.0,-23.154165026892297,6.274860567441141,-26.500000000000004,-24.61111111111111,-24.35,-23.68888888888889,32.67777777777778,1694.0,0.4464482487209761,0.9086472317084234,-0.1999999999999997,-0.020833333333333075,0.2888888888888906,0.6722222222222227,6.688888888888889
103,Pre Processed - 143505.csv,1732.0,5.035687708493714,2.9146394855809516,0.0,2.5,4.800000000000001,7.423611111111111,11.6,1732.0,-13.297908647677703,3.2509908706105297,-18.2,-15.36111111111111,-13.9,-12.469444444444445,-2.4000000000000004,1732.0,-18.68720169361047,9.723094348251164,-26.883333333333336,-23.068055555555553,-21.319444444444443,-18.78333333333333,34.5,1732.0,0.8664806261226585,1.4472780526625517,-0.0888888888888889,0.1166666666666671,0.4500000000000013,0.7722222222222226,7.488888888888887
104,Pre Processed - 143506.csv,1730.0,4.897569043031471,3.2661605156659292,0.038888888888889,2.4347222222222236,4.222222222222223,6.988888888888888,13.738888888888887,1730.0,-14.69010597302505,5.40798166265698,-19.200000000000003,-17.8,-16.71666666666667,-15.01388888888889,4.722222222222222,1730.0,-18.010552344251767,11.160762729196291,-25.844444444444445,-23.520833333333336,-21.625,-19.972222222222225,30.833333333333336,1730.0,1.2201091843288376,2.0123421549510034,-0.0722222222222216,0.1444444444444433,0.5388888888888883,0.8875000000000011,10.2
105,Pre Processed - 143508.csv,1753.0,0.6947993915193004,1.4414000283036827,-0.9000000000000006,-0.2277777777777778,0.3500000000000014,0.9999999999999984,6.600000000000001,1753.0,-14.851562400963429,5.665020805019304,-19.6,-18.08333333333333,-17.1,-14.83888888888889,3.6999999999999984,1753.0,-16.587234581986436,9.871114901795185,-25.427777777777777,-21.711111111111112,-19.31111111111111,-17.272222222222222,31.0,1753.0,0.7316726880902579,0.9155634761187891,-0.1999999999999997,0.127777777777776,0.5833333333333318,0.8722222222222225,5.1
106,Pre Processed - 143509.csv,1749.0,0.5204053109713487,1.2805144372900628,-0.9000000000000006,-0.2833333333333342,0.3277777777777796,0.9277777777777788,6.866666666666666,1749.0,-16.517610062893084,4.23509405280697,-19.85555555555556,-18.4,-17.61111111111111,-16.861111111111114,4.100000000000001,1749.0,-18.92027507782225,6.948998374822457,-25.2,-21.77777777777778,-20.64444444444444,-18.244444444444447,32.361111111111114,1749.0,0.6076361095229018,0.698288669513629,-0.0999999999999998,0.1111111111111127,0.5166666666666665,0.8611111111111096,4.53888888888889
107,Pre Processed - 143512.csv,1435.0,0.9756213704994191,0.6885917136477727,0.0,0.3999999999999994,0.9222222222222204,1.5111111111111106,3.199999999999999,1435.0,-17.341850561362754,0.40749561909634885,-20.2,-17.56388888888889,-17.3,-17.07777777777778,-16.211111111111112,1435.0,-25.71619047619048,1.7340735786146824,-29.200000000000003,-26.438888888888894,-25.572222222222223,-25.01666666666667,-16.022222222222222,1435.0,0.3747735191637631,0.32261488913763153,-0.0999999999999998,0.038888888888889,0.3777777777777776,0.6722222222222227,0.9999999999999984
108,Pre Processed - 143513.csv,1423.0,4.77746154446787,0.05267752079257723,4.6000000000000005,4.777777777777779,4.800000000000001,4.800000000000001,5.2,1423.0,-17.79915280705864,0.008028774159633607,-17.8,-17.8,-17.8,-17.8,-17.7,1423.0,-24.270418521121265,0.46204231019317904,-24.744444444444444,-24.6,-24.52777777777778,-23.98888888888889,-23.05555555555556,1423.0,3.188580463808855,0.44830583037547955,0.1999999999999997,2.8,3.183333333333332,3.588888888888889,3.938888888888891
109,Pre Processed - 143515.csv,1732.0,5.507261996407492,2.3621288442589816,0.0,4.097222222222223,4.994444444444444,7.323611111111111,11.500000000000002,1732.0,-13.003505901975881,3.4398560782248944,-17.5,-15.4,-13.841666666666669,-11.316666666666668,-0.9000000000000006,1732.0,-18.571596741082885,10.154038014731261,-26.700000000000003,-24.05,-21.300000000000004,-17.447222222222223,34.400000000000006,1732.0,0.8374262253015141,1.3367373686068282,-0.0833333333333325,0.127777777777776,0.4611111111111102,0.777777777777777,6.666666666666667
110,Pre Processed - 143516.csv,1730.0,4.508246628131022,2.3431430959560244,0.2222222222222214,2.5166666666666675,4.33888888888889,6.397222222222224,9.500000000000002,1730.0,-14.916432241490046,4.9844883450848085,-18.855555555555554,-17.84166666666667,-16.8,-14.591666666666667,4.000000000000002,1730.0,-18.45233140655106,10.74817093329549,-25.15,-23.8375,-21.669444444444444,-19.805555555555557,32.027777777777786,1730.0,0.9342774566473989,1.4663096948037198,-0.0722222222222216,0.127777777777776,0.4777777777777774,0.827777777777779,7.11111111111111
111,Pre Processed - 143518.csv,1714.0,-0.8733663943990665,1.336647469122897,-2.150000000000001,-1.7999999999999992,-1.2000000000000002,-0.4513888888888884,5.2,1714.0,-19.0194476857254,3.457919334435188,-20.5,-20.344444444444445,-20.044444444444444,-19.8,0.8111111111111117,1714.0,-41.94191300401919,13.867026692624599,-77.6277777777778,-45.802777777777784,-41.15,-37.32916666666667,34.67777777777778,1714.0,3.306534422403734,0.545972759200561,-0.0555555555555563,2.9513888888888897,3.2833333333333314,3.5999999999999983,5.838888888888888
112,Pre Processed - 143520.csv,1753.0,0.653726944285986,1.4573805510236606,-0.9000000000000006,-0.3555555555555559,0.3222222222222213,0.9999999999999984,6.800000000000002,1753.0,-15.13791912277366,5.379073681724933,-19.427777777777777,-18.35,-17.3,-14.811111111111112,3.099999999999999,1753.0,-17.630725106167205,8.382489197413811,-25.15,-21.65,-20.211111111111112,-17.38888888888889,30.572222222222223,1753.0,0.637472269759777,0.8659040665648433,-0.1999999999999997,0.0833333333333325,0.4777777777777774,0.8111111111111117,4.911111111111113
113,Pre Processed - 143521.csv,1752.0,0.08645357686453568,0.6086656986820506,-0.9000000000000006,-0.4611111111111102,0.0,0.6833333333333316,1.2166666666666657,1752.0,-17.978066336884833,0.7773993789278464,-20.0,-18.540277777777778,-17.916666666666668,-17.319444444444446,-16.5,1752.0,-21.021572171486554,1.7470029644441498,-25.55,-21.927777777777777,-21.2,-20.163888888888888,-16.8,1752.0,0.540128741755454,0.43728584572566537,-0.0999999999999998,0.1111111111111127,0.4999999999999992,0.8888888888888897,1.7000000000000013
114,Pre Processed - 143522.csv,3457.0,7.089342075659693,5.74893826412605,2.244444444444444,3.7111111111111112,6.144444444444446,7.633333333333335,32.60000000000001,3457.0,-15.675077941696395,10.154978533356497,-21.322222222222223,-20.4,-19.788888888888888,-18.800000000000004,31.8,3457.0,-23.96780284768425,12.349361246684104,-31.21666666666667,-29.772222222222226,-28.9,-26.522222222222226,36.5,3457.0,1.793303442291004,4.781167185003602,-0.0611111111111108,0.1500000000000017,0.5111111111111121,0.7888888888888899,31.666666666666668
115,Pre Processed - 143532.csv,1647.0,7.977443837279903,9.761194346492696,2.411111111111113,2.9888888888888903,3.900000000000002,5.627777777777778,41.3,1647.0,-10.497271132699186,13.037046995796608,-17.3,-17.133333333333333,-16.711111111111112,-12.15,41.5,1647.0,-20.10088713485799,11.193771093086886,-26.98333333333333,-25.227777777777774,-24.544444444444444,-21.916666666666668,38.43888888888889,1647.0,3.4762160156513517,8.435539481043874,-0.0666666666666672,0.1611111111111106,0.5388888888888883,0.8611111111111096,40.32222222222222
116,Pre Processed - 143541.csv,2170.0,1.3066052227342548,1.2229677565993748,0.1777777777777779,0.4888888888888903,0.9999999999999984,1.7000000000000013,7.200000000000001,2170.0,-16.663694316436253,3.3601457539208632,-17.9,-17.6,-17.416666666666668,-17.311111111111114,5.627777777777779,2170.0,-22.66109062980031,5.833071619034231,-25.250000000000004,-24.065277777777776,-23.544444444444448,-23.322222222222223,30.2,2170.0,0.41470558115719414,0.8289623220996524,-0.4999999999999992,-0.0499999999999999,0.3222222222222213,0.68888888888889,5.872222222222223
